compound_name,species,strain,dosage,age_at_initiation,treatment_duration,avg_lifespan_change_percent,avg_lifespan_significance,max_lifespan_change_percent,max_lifespan_significance,gender,weight_change_percent,weight_change_significance,ITP,pubmed_id,LogP,TPSA,MolWt,NumHDonors,NumHAcceptors
Rhodiola rosea extract,Drosophila melanogaster,,30 mg/mL,,,11.9,S,,,Female,,,No,17990971,,,,,
Rhodiola rosea extract,Drosophila melanogaster,,30 mg/mL,,,14.0,S,,,Male,,,No,17990971,,,,,
Quercetin,Caenorhabditis elegans,N2,100 µM,,,19.0,S,15.0,,Unknown,,,No,18024103,1.9880000000000009,131.36,302.238,5.0,7.0
Mianserin,Caenorhabditis elegans,N2,50 µM,,,31.0,S,,,Unknown,,,No,18033297,3.0839000000000016,6.48,264.372,0.0,2.0
Hydrogen Sulphide,Caenorhabditis elegans,N2,50 ppm,,,74.0,S,,,Unknown,,,No,18077331,0.11280000000000001,0.0,34.083,0.0,0.0
Cocoa extract,Rattus norvegicus,Wistar-Unilever,24 mg/5 ml/kg,,,11.0,S,,,Unknown,,,No,18179729,,,,,
FCCP,Caenorhabditis elegans,N2,50 µM,,,27.8,S,21.4,,Unknown,,,No,18221415,2.4002600000000003,81.2,254.17099999999996,1.0,5.0
Myxothiazol,Caenorhabditis elegans,N2,10 µM,,,32.3,S,28.6,,Unknown,,,No,18221415,5.818400000000007,87.33000000000001,487.6910000000002,1.0,7.0
Valproic acid,Caenorhabditis elegans,N2,6 mM,,,35.0,S,42.0,,Unknown,,,No,18248662,2.2874,37.3,144.214,1.0,1.0
Platinum nanoparticles,Caenorhabditis elegans,N2,0.5 mM,,,22.0,S,,,Unknown,,,No,18400258,,,,,
Reserpine,Caenorhabditis elegans,N2,30 µM,,,31.0,S,,,Unknown,,,No,18409080,4.171100000000004,117.78000000000002,608.6880000000003,1.0,10.0
Alpha-lipoic acid,Rattus norvegicus,BN/SsNOlaHSD,1.5 g/kg,,,0.0,NS,,,Male,,,No,18486188,2.785100000000001,37.3,206.33199999999994,1.0,3.0
"2,4-dinitrophenol",Mus musculus,Swiss Webster,1 ppm water,4 months,until death,7.0,S,,,Female,-11.0,S,No,18505478,1.2086000000000003,106.51,184.10699999999997,1.0,5.0
Caffeine,Saccharomyces cerevisiae,BY4741,0.2-0.4 mM,,,86.0,S,,,Unknown,,,No,18513215,-1.0293,61.82,194.194,0.0,6.0
Rhodiola rosea extract,Caenorhabditis elegans,N2,10 µg/ml,,,15.0,S,,,Unknown,,,No,18536978,,,,,
Eleutherococcus senticosus extract,Caenorhabditis elegans,N2,250 µg/ml,,,16.0,S,,,Unknown,,,No,18536978,,,,,
Nordihydroguaiaretic acid,Mus musculus,UM-HET3,2500 ppm food (417 ppm bodyweight),9 months,until death,12.0,S,0.0,NS,Male,,,Yes,18631321,3.5664000000000033,80.92,302.36999999999995,4.0,4.0
Nordihydroguaiaretic acid,Mus musculus,UM-HET3,2500 ppm food (417 ppm bodyweight),9 months,until death,0.0,NS,0.0,NS,Female,,,Yes,18631321,3.5664000000000033,80.92,302.36999999999995,4.0,4.0
Nitroflurbiprofen,Mus musculus,UM-HET3,200 ppm food (33 ppm bodyweight),4 months,until death,0.0,NS,0.0,NS,Female,,,Yes,18631321,4.127900000000004,78.67,361.3690000000002,0.0,5.0
Nitroflurbiprofen,Mus musculus,UM-HET3,200 ppm food (33 ppm bodyweight),4 months,until death,0.0,NS,0.0,NS,Male,,,Yes,18631321,4.127900000000004,78.67,361.3690000000002,0.0,5.0
Aspirin,Mus musculus,UM-HET3,21 ppm food (3.3 ppm bodyweight),4 months,until death,0.0,NS,0.0,NS,Female,,,Yes,18631321,1.3101,63.60000000000001,180.15899999999996,1.0,3.0
Aspirin,Mus musculus,UM-HET3,21 ppm food (3.3 ppm bodyweight),4 months,until death,8.0,S,0.0,NS,Male,,,Yes,18631321,1.3101,63.60000000000001,180.15899999999996,1.0,3.0
4-hydroxyphenyl-N-tert-butylnitrone,Mus musculus,UM-HET3,350 ppm food (53 ppm/day bodyweight),4 months,until death,0.0,NS,0.0,NS,Female,,,Yes,18631321,2.0551,40.540000000000006,193.24599999999998,1.0,3.0
4-hydroxyphenyl-N-tert-butylnitrone,Mus musculus,UM-HET3,350 ppm food (53 ppm/day bodyweight),4 months,until death,0.0,NS,0.0,NS,Male,,,Yes,18631321,2.0551,40.540000000000006,193.24599999999998,1.0,3.0
Quercetin,Caenorhabditis elegans,N2,200 µM,,,10.0,S,,,Unknown,,,No,18692520,1.9880000000000009,131.36,302.238,5.0,7.0
Quercetin,Caenorhabditis elegans,N2,100 µM,,,10.0,S,,,Unknown,,,No,18692520,1.9880000000000009,131.36,302.238,5.0,7.0
Metformin,Mus musculus,SHR,100 ppm water,3 months,until death,38.0,S,21.0,S,Female,0.0,NS,No,18728386,-1.243829999999999,91.49,129.167,3.0,1.0
Propyl gallate,Caenorhabditis elegans,N2,1 mM,,,12.0,S,0.0,,Unknown,,,No,18755260,1.3702,86.99000000000001,212.201,3.0,5.0
Taxifolin,Caenorhabditis elegans,N2,820 µM,,,51.0,S,,,Unknown,,,No,18755260,1.1863000000000006,127.45000000000002,304.25399999999996,5.0,7.0
Trolox,Caenorhabditis elegans,N2,3 mM,,,31.0,S,,,Unknown,,,No,18755260,2.485760000000001,66.76,250.29399999999998,2.0,3.0
Alpha-lipoic acid,Caenorhabditis elegans,N2,1 mM,,,21.0,S,0.0,,Unknown,,,No,18755260,2.785100000000001,37.3,206.33199999999994,1.0,3.0
Calcium pantothenate,Drosophila melanogaster,Oregon,0.5g/kg,,,27.8,S,,,Unknown,,,No,18856647,-5.136799999999992,219.38,476.5360000000002,6.0,10.0
Pyridoxine ,Drosophila melanogaster,Oregon,0.025 g/kg,,,10.5,S,,,Unknown,,,No,18856648,0.08022000000000001,73.58000000000001,169.17999999999998,3.0,4.0
Biotin,Drosophila melanogaster,Oregon,0.0067,,,0.0,NS,,,Unknown,,,No,18856648,0.7968,78.43,244.316,3.0,3.0
Sodium Yeast Nucleate,Drosophila melanogaster,Oregon,5 g/kg,,,20.3,S,,,Unknown,,,No,18856648,,,,,
Ethosuximide,Caenorhabditis elegans,N2,4 mg/mL,,,21.11,S,,,Unknown,,,No,18949032,0.4492,46.17,141.17,1.0,2.0
Quercetin,Caenorhabditis elegans,N2,200 µM,,,11.0,S,9.0,,Unknown,,,No,19043800,1.9880000000000009,131.36,302.238,5.0,7.0
Quercetin,Caenorhabditis elegans,N2,200 µM,,,18.0,S,29.0,,Unknown,,,No,19043800,1.9880000000000009,131.36,302.238,5.0,7.0
Quercetin,Caenorhabditis elegans,N2,100 µM,,,11.0,S,25.0,,Unknown,,,No,19043800,1.9880000000000009,131.36,302.238,5.0,7.0
Quercetin,Caenorhabditis elegans,N2,200 µM,,,10.0,S,-2.0,,Unknown,,,No,19043800,1.9880000000000009,131.36,302.238,5.0,7.0
Quercetin,Caenorhabditis elegans,N2,200 µM,,,9.0,S,0.0,,Unknown,,,No,19043800,1.9880000000000009,131.36,302.238,5.0,7.0
Quercetin,Caenorhabditis elegans,N2,200 µM,,,10.0,S,,,Unknown,,,No,19043800,1.9880000000000009,131.36,302.238,5.0,7.0
Quercetin,Caenorhabditis elegans,N2,200 µM,,,10.0,NS,-8.0,,Unknown,,,No,19043800,1.9880000000000009,131.36,302.238,5.0,7.0
Quercetin,Caenorhabditis elegans,N2,200 µM,,,9.0,S,,,Unknown,,,No,19043800,1.9880000000000009,131.36,302.238,5.0,7.0
Quercetin,Caenorhabditis elegans,N2,100 µM,,,8.0,S,16.0,,Unknown,,,No,19043800,1.9880000000000009,131.36,302.238,5.0,7.0
Quercetin,Caenorhabditis elegans,N2,100 µM,,,8.0,NS,-3.0,,Unknown,,,No,19043800,1.9880000000000009,131.36,302.238,5.0,7.0
Cocoa extract,Drosophila melanogaster,rosy^+5,100 g/l medium,,,,NS,,,Male,,,No,19083435,,,,,
Cocoa extract,Drosophila melanogaster,rosy^+5,50 g/l medium,,,,S,,,Male,,,No,19083435,,,,,
Epigallocatechin-3-gallate,Caenorhabditis elegans,N2,,,,12.2,S,,,Unknown,,,No,19085685,2.2332000000000014,197.36999999999998,458.37500000000017,8.0,11.0
SkQ1,Podospora anserina,,100 nM,,,50.0,S,,,Unknown,,,No,19120018,4.910000000000005,34.14,617.6080000000001,0.0,2.0
SkQ1,Ceriodaphnia affinis,,0.55 nM,,,100.0,S,,,Unknown,,,No,19120018,4.910000000000005,34.14,617.6080000000001,0.0,2.0
SkQ1,Drosophila melanogaster,,20 pM-20 nM,,,14.0,S,,,Unknown,,,No,19120018,4.910000000000005,34.14,617.6080000000001,0.0,2.0
Gliotoxin,Caenorhabditis elegans,N2,500 nmol,,,0.9,NS,,,Unknown,,,No,19235201,-0.3037000000000004,81.08000000000001,326.39900000000006,2.0,6.0
Gliotoxin,Caenorhabditis elegans,N2,250 nmol,,,-2.01,NS,,,Unknown,,,No,19235201,-0.3037000000000004,81.08000000000001,326.39900000000006,2.0,6.0
Gliotoxin,Caenorhabditis elegans,N2,125 nmol,,,-4.02,NS,,,Unknown,,,No,19235201,-0.3037000000000004,81.08000000000001,326.39900000000006,2.0,6.0
Gliotoxin,Caenorhabditis elegans,N2,63 nmol,,,-9.54,NS,,,Unknown,,,No,19235201,-0.3037000000000004,81.08000000000001,326.39900000000006,2.0,6.0
Resveratrol,Anastrepha ludens,,100 µM,,,-5.6,NS,10.2,,Female,,,No,19264118,2.973800000000002,60.69,228.24699999999999,3.0,3.0
Resveratrol,Anastrepha ludens,,100 µM,,,-2.3,NS,26.5,,Female,,,No,19264118,2.973800000000002,60.69,228.24699999999999,3.0,3.0
Resveratrol,Anastrepha ludens,,100 µM,,,15.6,S,22.5,,Female,,,No,19264118,2.973800000000002,60.69,228.24699999999999,3.0,3.0
Resveratrol,Anastrepha ludens,,100 µM,,,6.2,NS,7.3,,Female,,,No,19264118,2.973800000000002,60.69,228.24699999999999,3.0,3.0
Resveratrol,Anastrepha ludens,,100 µM,,,2.6,NS,13.9,,Male,,,No,19264118,2.973800000000002,60.69,228.24699999999999,3.0,3.0
Resveratrol,Anastrepha ludens,,100 µM,,,-4.9,NS,5.4,,Female,,,No,19264118,2.973800000000002,60.69,228.24699999999999,3.0,3.0
Resveratrol,Anastrepha ludens,,100 µM,,,8.0,NS,36.3,,Male,,,No,19264118,2.973800000000002,60.69,228.24699999999999,3.0,3.0
Resveratrol,Anastrepha ludens,,100 µM,,,11.2,NS,-1.4,,Female,,,No,19264118,2.973800000000002,60.69,228.24699999999999,3.0,3.0
Resveratrol,Anastrepha ludens,,100 µM,,,3.8,NS,5.7,,Female,,,No,19264118,2.973800000000002,60.69,228.24699999999999,3.0,3.0
Resveratrol,Anastrepha ludens,,100 µM,,,2.5,NS,-7.7,,Male,,,No,19264118,2.973800000000002,60.69,228.24699999999999,3.0,3.0
Resveratrol,Anastrepha ludens,,100 µM,,,1.5,NS,10.0,,Male,,,No,19264118,2.973800000000002,60.69,228.24699999999999,3.0,3.0
Resveratrol,Anastrepha ludens,,100 µM,,,2.6,NS,17.5,,Female,,,No,19264118,2.973800000000002,60.69,228.24699999999999,3.0,3.0
Resveratrol,Anastrepha ludens,,100 µM,,,2.3,NS,5.0,,Male,,,No,19264118,2.973800000000002,60.69,228.24699999999999,3.0,3.0
Resveratrol,Anastrepha ludens,,100 µM,,,1.3,NS,16.6,,Male,,,No,19264118,2.973800000000002,60.69,228.24699999999999,3.0,3.0
Resveratrol,Anastrepha ludens,,100 µM,,,0.0,NS,-3.4,,Female,,,No,19264118,2.973800000000002,60.69,228.24699999999999,3.0,3.0
Resveratrol,Anastrepha ludens,,100 µM,,,-2.3,NS,16.7,,Female,,,No,19264118,2.973800000000002,60.69,228.24699999999999,3.0,3.0
Resveratrol,Anastrepha ludens,,100 µM,,,-1.4,NS,-12.0,,Male,,,No,19264118,2.973800000000002,60.69,228.24699999999999,3.0,3.0
Resveratrol,Anastrepha ludens,,100 µM,,,-0.5,NS,3.7,,Male,,,No,19264118,2.973800000000002,60.69,228.24699999999999,3.0,3.0
Resveratrol,Anastrepha ludens,,100 µM,,,-3.3,NS,-12.1,,Male,,,No,19264118,2.973800000000002,60.69,228.24699999999999,3.0,3.0
Resveratrol,Anastrepha ludens,,100 µM,,,-2.8,NS,-4.8,,Female,,,No,19264118,2.973800000000002,60.69,228.24699999999999,3.0,3.0
Resveratrol,Anastrepha ludens,,100 µM ,,,-4.6,NS,-12.4,,Male,,,No,19264118,2.973800000000002,60.69,228.24699999999999,3.0,3.0
Resveratrol,Anastrepha ludens,,100 µM,,,-5.8,NS,-7.3,,Male,,,No,19264118,2.973800000000002,60.69,228.24699999999999,3.0,3.0
Resveratrol,Anastrepha ludens,,100 µM,,,-14.5,NS,-14.4,,Male,,,No,19264118,2.973800000000002,60.69,228.24699999999999,3.0,3.0
Resveratrol,Anastrepha ludens,,100 µM,,,-25.3,S,-9.5,,Female,,,No,19264118,2.973800000000002,60.69,228.24699999999999,3.0,3.0
Psoralea corylifolia extract,Caenorhabditis elegans,N2,10 µg/mL,,,,S,9.8,,Unknown,,,No,19350411,,,,,
Pine bark extract,Caenorhabditis elegans,N2,10 µg/mL,,,,S,5.2,,Unknown,,,No,19350411,,,,,
Nicotinamide adenine dinucleotide,Caenorhabditis elegans,N2,100 µM,,,15.0,,,,Unknown,,,No,19370397,-3.6478999999999955,321.09,663.4300000000002,7.0,18.0
Coenzyme Q10,Caenorhabditis elegans,clk-1 (qm30),,,,19.0,S,,,Unknown,,,No,19428456,17.853899999999975,52.60000000000001,863.3649999999994,0.0,4.0
Lamotrigine,Drosophila melanogaster,Ives,12 mg/ml,,,15.4,S,,,Male,,,No,19430925,2.0098,90.71,256.096,2.0,5.0
Lamotrigine,Drosophila melanogaster,Ives,12 mg/ml,,,17.2,S,,,Female,,,No,19430925,2.0098,90.71,256.096,2.0,5.0
Carbonylcyanide-3-chlorophenylhydrazone,Caenorhabditis elegans,N2,10 µM,,,60.0,S,,,Unknown,,,No,19442682,2.1550599999999998,71.97,204.61999999999998,1.0,4.0
Catechin,Caenorhabditis elegans,N2,200 µm,,,13.0,S,,,Unknown,,,No,19501612,1.5461000000000014,110.38000000000001,290.271,5.0,6.0
Trimethadione,Caenorhabditis elegans,N2,25 µL Liposomes + 0.6mg trimethadione,,,,S,50.0,,Unknown,,,No,19580823,0.37360000000000004,46.61,143.14199999999997,0.0,3.0
N-acetyl-L-cysteine,Caenorhabditis elegans,N2,25 µL Liposomes + 100 µg NAC,,,,S,42.9,,Unknown,,,No,19580823,-0.4945,66.4,163.198,3.0,3.0
Glutathione,Caenorhabditis elegans,N2,25 µL Liposomes + 360 µg glutathione,,,,S,50.0,,Unknown,,,No,19580823,-2.2060999999999984,158.82000000000002,307.32800000000003,6.0,6.0
Ascorbic acid,Caenorhabditis elegans,N2,25 µL Liposomes + 240 µg ascorbic acid,,,,S,50.0,,Unknown,,,No,19580823,-1.4073999999999995,107.22000000000001,176.124,4.0,6.0
Rapamycin,Mus musculus,UM-HET3,14 ppm food (2.24 ppm/day bodyweight),20 months,until death,13.0,S,14.0,S,Female,,,Yes,19587680,6.180600000000006,195.42999999999995,914.1870000000001,3.0,13.0
Rapamycin,Mus musculus,UM-HET3,14 ppm food (2.24 ppm/day bodyweight),20 months,until death,9.0,S,9.0,S,Male,,,Yes,19587680,6.180600000000006,195.42999999999995,914.1870000000001,3.0,13.0
Enalapril,Mus musculus,UM-HET3,120 ppm food (20 ppm/day bodyweight),4 months,until death,0.0,NS,0.0,NS,Female,,,Yes,19587680,1.6046,95.94000000000001,376.45300000000026,2.0,5.0
Enalapril,Mus musculus,UM-HET3,120 ppm food (20 ppm/day bodyweight),4 months,until death,0.0,NS,0.0,NS,Male,,,Yes,19587680,1.6046,95.94000000000001,376.45300000000026,2.0,5.0
Caffeic acid phenethylester,Mus musculus,UM-HET3,300 ppm food (50 ppm/day bodyweight),4 months,until death,0.0,NS,0.0,NS,Female,,,Yes,19587680,2.8969000000000023,66.76,284.311,2.0,4.0
Caffeic acid phenethylester,Mus musculus,UM-HET3,300 ppm food (50 ppm/day bodyweight),4 months,until death,0.0,NS,0.0,NS,Male,,,Yes,19587680,2.8969000000000023,66.76,284.311,2.0,4.0
Caffeic acid phenethylester,Mus musculus,UM-HET3,30 ppm food (5 ppm/day bodyweight),4 months,until death,0.0,NS,0.0,NS,Female,,,Yes,19587680,2.8969000000000023,66.76,284.311,2.0,4.0
Caffeic acid phenethylester,Mus musculus,UM-HET3,30 ppm food (5 ppm/day bodyweight),4 months,until death,0.0,NS,0.0,NS,Male,,,Yes,19587680,2.8969000000000023,66.76,284.311,2.0,4.0
Juglone,Caenorhabditis elegans,N2,40 µm,,,29.0,S,,,Unknown,,,No,19597959,1.3274,54.370000000000005,174.15499999999997,1.0,3.0
Rhodiola rosea extract,Drosophila melanogaster,,25 mg/mL,,,24.0,S,31.0,,Female,,,No,19634056,,,,,
Rhodiola rosea extract,Drosophila melanogaster,,25 mg/mL,,,24.0,S,16.0,,Male,,,No,19634056,,,,,
Black tea extract,Drosophila melanogaster,,10 mg/ml,,,10.0,S,,,Unknown,,,No,19770032,,,,,
Oxaloacetate,Caenorhabditis elegans,N2,8 mM,,,25.0,S,13.0,,Unknown,,,No,19793063,-0.8852000000000002,91.67,132.071,2.0,3.0
Spermidine,Caenorhabditis elegans,N2,0.2 mM,,,15.0,S,,,Unknown,,,No,19801973,-0.33629999999999843,64.07,145.25,3.0,3.0
Spermidine,Saccharomyces cerevisiae,,4 mM,,,233.0,S,,,Unknown,,,No,19801973,-0.33629999999999843,64.07,145.25,3.0,3.0
Spermidine,Drosophila melanogaster,w1118,1 mM,,,30.0,S,,,Unknown,,,No,19801973,-0.33629999999999843,64.07,145.25,3.0,3.0
Reishi extract,Caenorhabditis elegans,N2,100 ppm,,,35.0,S,,,Unknown,,,No,19837596,,,,,
Acetic Acid,Caenorhabditis elegans,N2,50 ppm,,,23.0,S,,,Unknown,,,No,19837596,0.09089999999999993,37.3,60.05200000000001,1.0,1.0
Sorbitol,Caenorhabditis elegans,N2,2%,,,-2.0,NS,,,Unknown,,,No,19883616,-3.585399999999998,121.38000000000001,182.172,6.0,6.0
Glycerol,Caenorhabditis elegans,N2,1%,,,-24.0,S,,,Unknown,,,No,19883616,-1.6681000000000001,60.69,92.09399999999998,3.0,3.0
Sorbitol,Caenorhabditis elegans,N2,2%,,,5.0,NS,,,Unknown,,,No,19883616,-3.585399999999998,121.38000000000001,182.172,6.0,6.0
Glycerol,Caenorhabditis elegans,N2,1%,,,-23.0,S,,,Unknown,,,No,19883616,-1.6681000000000001,60.69,92.09399999999998,3.0,3.0
Glycerol,Caenorhabditis elegans,N2,1%,,,-36.0,S,,,Unknown,,,No,19883616,-1.6681000000000001,60.69,92.09399999999998,3.0,3.0
Glucose,Caenorhabditis elegans,N2,102%,,,-17.0,S,,,Unknown,,,No,19883616,-3.2213999999999987,110.38000000000001,180.156,5.0,6.0
Glucose,Caenorhabditis elegans,N2,2%,,,-16.0,S,,,Unknown,,,No,19883616,-3.2213999999999987,110.38000000000001,180.156,5.0,6.0
Glucose,Caenorhabditis elegans,N2,2%,,,-23.0,S,,,Unknown,,,No,19883616,-3.2213999999999987,110.38000000000001,180.156,5.0,6.0
Glucose,Caenorhabditis elegans,N2,2%,,,-28.0,S,,,Unknown,,,No,19883616,-3.2213999999999987,110.38000000000001,180.156,5.0,6.0
Glucose,Caenorhabditis elegans,N2,2%,,,-17.0,S,,,Unknown,,,No,19883616,-3.2213999999999987,110.38000000000001,180.156,5.0,6.0
Glucose,Caenorhabditis elegans,N2,2%,,,-31.0,S,,,Unknown,,,No,19883616,-3.2213999999999987,110.38000000000001,180.156,5.0,6.0
Glucose,Caenorhabditis elegans,N2,2%,,,-20.0,S,,,Unknown,,,No,19883616,-3.2213999999999987,110.38000000000001,180.156,5.0,6.0
Glucose,Caenorhabditis elegans,N2,2%,,,-15.0,S,,,Unknown,,,No,19883616,-3.2213999999999987,110.38000000000001,180.156,5.0,6.0
Glucose,Caenorhabditis elegans,N2,2%,,,-24.0,S,,,Unknown,,,No,19883616,-3.2213999999999987,110.38000000000001,180.156,5.0,6.0
Glucose,Caenorhabditis elegans,N2,2%,,,-9.0,S,,,Unknown,,,No,19883616,-3.2213999999999987,110.38000000000001,180.156,5.0,6.0
Glucose,Caenorhabditis elegans,N2,2%,,,11.0,NS,,,Unknown,,,No,19883616,-3.2213999999999987,110.38000000000001,180.156,5.0,6.0
Glucose,Caenorhabditis elegans,N2,2%,,,0.0,NS,,,Unknown,,,No,19883616,-3.2213999999999987,110.38000000000001,180.156,5.0,6.0
Glucose,Caenorhabditis elegans,N2,2%,,,-11.0,S,,,Unknown,,,No,19883616,-3.2213999999999987,110.38000000000001,180.156,5.0,6.0
Glucose,Caenorhabditis elegans,N2,2%,,,-19.0,S,,,Unknown,,,No,19883616,-3.2213999999999987,110.38000000000001,180.156,5.0,6.0
LY-294002,Drosophila melanogaster,Canton S,5 µM,,,14.3,S,16.3,,Female,,,No,20017609,3.2966000000000024,42.68,307.349,0.0,4.0
LY-294002,Drosophila melanogaster,Canton S,5 µM,,,14.0,S,22.5,,Male,,,No,20017609,3.2966000000000024,42.68,307.349,0.0,4.0
Rapamycin,Drosophila melanogaster,white Dahomey,200 µM,,,13.0,S,,,Female,,,No,20074526,6.180600000000006,195.42999999999995,914.1870000000001,3.0,13.0
Metformin,Caenorhabditis elegans,N2,50 mM,,,40.0,S,0.0,,Unknown,,,No,20090912,-1.243829999999999,91.49,129.167,3.0,1.0
SQDB,Caenorhabditis elegans,N2,100 µg/ml,,,12.0,S,,,Unknown,,,No,20179756,,,,,
Metformin,Rattus norvegicus,Fischer 344,300 mg/kg/day,,,2.3,NS,2.1,,Unknown,,,No,20304770,-1.243829999999999,91.49,129.167,3.0,1.0
FCCP,Caenorhabditis elegans,N2,50 µM,,,17.3,S,21.6,,Unknown,,,No,20346071,2.4002600000000003,81.2,254.17099999999996,1.0,5.0
Vigconic 28,Mus musculus,C57BL/6J,5000 ppm food,9 months,until death,7.0,NS,,,Male,,,No,20370440,,,,,
Vigconic 28,Mus musculus,C57BL/6J,5000 ppm food,9 months,until death,14.0,S,,,Male,,,No,20370440,,,,,
Vigconic 28,Mus musculus,C57BL/6J,500 ppm food,9 months,until death,9.0,S,,,Female,,,No,20370440,,,,,
Vigconic 28,Mus musculus,C57BL/6J,500 ppm food,9 months,until death,14.0,S,,,Male,,,No,20370440,,,,,
Tannic acid,Caenorhabditis elegans,N2,100 µM,,,18.0,S,,,Unknown,,,No,20413530,4.838100000000011,777.9800000000005,1701.2060000000008,25.0,46.0
Indolepropionamide,Philodina acuticornis,odiosa,30 µM,,,267.9,S,,,Unknown,,,No,20421998,1.5857999999999997,58.879999999999995,188.22999999999993,2.0,1.0
Indolepropionamide,Philodina acuticornis,odiosa,20 µM,,,229.7,S,,,Unknown,,,No,20421998,1.5857999999999997,58.879999999999995,188.22999999999993,2.0,1.0
Indolepropionamide,Philodina acuticornis,odiosa,10 µM,,,137.8,S,,,Unknown,,,No,20421998,1.5857999999999997,58.879999999999995,188.22999999999993,2.0,1.0
Phaseolus vulgaris extract,Caenorhabditis elegans,N2,150 µg / mL,,,13.2,S,,,Unknown,,,No,20455573,,,,,
Maltose,Caenorhabditis elegans,N2,5 mM,,,8.0,S,,,Unknown,,,No,20477758,-5.397199999999994,189.52999999999997,342.297,8.0,11.0
Sucrose,Caenorhabditis elegans,N2,5 mM,,,-4.0,NS,,,Unknown,,,No,20477758,-5.395599999999995,189.52999999999997,342.297,8.0,11.0
"Alpha,beta-Trehalose",Caenorhabditis elegans,N2,5 mM,,,0.0,NS,,,Unknown,,,No,20477758,-5.3971999999999944,189.52999999999997,342.297,8.0,11.0
Trehalose,Caenorhabditis elegans,N2,5 mM,,,32.0,S,,,Unknown,,,No,20477758,-5.3971999999999944,189.52999999999997,342.297,8.0,11.0
Epigallocatechin-3-gallate,Caenorhabditis elegans,N2,100 µM,,,20.0,NS,13.0,,Unknown,,,No,20513639,2.2332000000000014,197.36999999999998,458.37500000000017,8.0,11.0
Epicatechin,Caenorhabditis elegans,N2,100 µM,,,15.0,NS,11.0,,Unknown,,,No,20513639,1.5461000000000014,110.38000000000001,290.271,5.0,6.0
DhHP-6,Caenorhabditis elegans,N2,200 µM,,,21.0,S,,,Unknown,,,No,20528576,,,,,
L-Carnitine,Saccharomyces cerevisiae,CM39L-11A,1 mM,,,21.4,NS,,,Unknown,,,No,20550520,-1.8064999999999976,60.36,161.201,1.0,3.0
L-Carnitine,Saccharomyces cerevisiae,CM39L-11A,1 mM,,,62.4,NS,,,Unknown,,,No,20550520,-1.8064999999999976,60.36,161.201,1.0,3.0
L-Carnitine,Saccharomyces cerevisiae,CM39L-11A,1 mM,,,42.8,NS,,,Unknown,,,No,20550520,-1.8064999999999976,60.36,161.201,1.0,3.0
L-Carnitine,Saccharomyces cerevisiae,CM39L-11A,1 mM,,,50.0,NS,,,Unknown,,,No,20550520,-1.8064999999999976,60.36,161.201,1.0,3.0
L-Carnitine,Saccharomyces cerevisiae,BY4741,1 mM,,,260.0,NS,,,Unknown,,,No,20550520,-1.8064999999999976,60.36,161.201,1.0,3.0
L-Carnitine,Saccharomyces cerevisiae,BY4741,1 mM,,,140.0,NS,,,Unknown,,,No,20550520,-1.8064999999999976,60.36,161.201,1.0,3.0
Marine collagen peptides,Rattus norvegicus,Sprague-Dawley,0.09,,,11.0,S,13.0,,Unknown,,,No,20553190,,,,,
Lithocholic acid,Saccharomyces cerevisiae,BY4741,50 µM ,,,100.0,S,,,Unknown,,,No,20622262,5.5071000000000065,57.53,376.58100000000013,2.0,2.0
Cyclosporin A,Podospora anserina,s,0.1 µg/mL,,,1.61,NS,,,Unknown,,,No,20626725,3.2690000000000063,278.8,1202.6349999999982,5.0,12.0
Cyclosporin A,Podospora anserina,s,0.04 μg/mL,,,-1.16,NS,,,Unknown,,,No,20626725,3.2690000000000063,278.8,1202.6349999999982,5.0,12.0
Cyclosporin A,Podospora anserina,s,0.02 μg/mL,,,3.32,S,,,Unknown,,,No,20626725,3.2690000000000063,278.8,1202.6349999999982,5.0,12.0
Curcumin,Drosophila melanogaster,Ives,250 µM,,,18.0,S,,,Male,,,No,20645870,3.3699000000000026,93.06000000000002,368.38500000000005,2.0,6.0
Curcumin,Drosophila melanogaster,Canton S,100 µM,,,19.0,S,,,Female,,,No,20645870,3.3699000000000026,93.06000000000002,368.38500000000005,2.0,6.0
"S,S-trolox-carnosine",Drosophila melanogaster,,50 mg/L,,,36.0,S,,,Female,,,No,20681748,,,,,
"S,S-trolox-carnosine",Drosophila melanogaster,,50 mg/L,,,16.0,S,,,Male,,,No,20681748,,,,,
Carnosine,Drosophila melanogaster,,50 mg/l,,,20.0,S,,,Male,,,No,20681748,-1.129599999999999,121.10000000000001,226.23599999999996,4.0,4.0
Apple extract,Caenorhabditis elegans,N2,100 µg/ml,,,12.0,S,,,Unknown,,,No,20717869,,,,,
Procyanidins,Caenorhabditis elegans,N2,65 µg/ml,,,12.1,S,,,Unknown,,,No,20717869,2.732700000000004,229.98999999999995,594.5250000000003,10.0,13.0
Stachys lavandulifolia extract,Drosophila melanogaster,Oregon R,4 µl/100 ml media,,,12.4,S,6.4,,Unknown,,,No,20738162,,,,,
