compound_name,species,strain,dosage,age_at_initiation,treatment_duration,avg_lifespan_change_percent,avg_lifespan_significance,max_lifespan_change_percent,max_lifespan_significance,gender,weight_change_percent,weight_change_significance,ITP,pubmed_id,dosage_value,dose_g_per_L,dose_g_per_kg,dose_iu,dose_mg,dose_mg_per_100ml,dose_mg_per_L,dose_mg_per_kg,dose_mg_per_ml,dose_missing,dose_molarity,dose_ng_per_ml,dose_percent,dose_ppm,dose_unknown,dose_µg_per_ml
Methionine,Caenorhabditis elegans,N2,5 mM,,,8.0,S,,,Unknown,,,No,25643626,0.005,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Lysine,Caenorhabditis elegans,N2,1 mM,,,7.0,S,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Lysine,Caenorhabditis elegans,N2,10 mM,,,6.0,S,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
L-theanine,Caenorhabditis elegans,N2,10 mM,,,-15.0,S,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Lysine,Caenorhabditis elegans,N2,5 mM,,,8.0,S,,,Unknown,,,No,25643626,0.005,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
L-theanine,Caenorhabditis elegans,N2,5 mM,,,10.0,S,,,Unknown,,,No,25643626,0.005,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
L-theanine,Caenorhabditis elegans,N2,1 mM,,,8.0,S,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
L-theanine,Caenorhabditis elegans,N2,100 µM,,,14.0,S,,,Unknown,,,No,25643626,9.999999999999999e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
L-histidine methyl ester,Caenorhabditis elegans,N2,10 mM,,,4.0,NS,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Homocysteine,Caenorhabditis elegans,N2,1 mM,,,13.0,S,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
L-histidine methyl ester,Caenorhabditis elegans,N2,1 mM,,,9.0,S,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
L-histidine methyl ester,Caenorhabditis elegans,N2,100 µM,,,8.0,S,,,Unknown,,,No,25643626,9.999999999999999e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Leucine,Caenorhabditis elegans,N2,10 mM,,,7.0,S,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Leucine,Caenorhabditis elegans,N2,5 mM,,,6.0,S,,,Unknown,,,No,25643626,0.005,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Isoleucine,Caenorhabditis elegans,N2,10 mM,,,3.0,S,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Leucine,Caenorhabditis elegans,N2,1 mM,,,16.0,S,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Isoleucine,Caenorhabditis elegans,N2,5 mM,,,3.0,NS,,,Unknown,,,No,25643626,0.005,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Isoleucine,Caenorhabditis elegans,N2,1 mM,,,3.0,NS,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Inositol,Caenorhabditis elegans,N2,10 mM,,,17.0,S,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Inositol,Caenorhabditis elegans,N2,1 mM,,,3.0,S,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Homocysteine,Caenorhabditis elegans,N2,5 mM,,,7.0,S,,,Unknown,,,No,25643626,0.005,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Histidine,Caenorhabditis elegans,N2,10 mM,,,12.0,S,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Histidine,Caenorhabditis elegans,N2,5 mM,,,9.0,S,,,Unknown,,,No,25643626,0.005,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Histidine,Caenorhabditis elegans,N2,1 mM,,,4.0,NS,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Histidine,Caenorhabditis elegans,N2,5 mM,,,10.0,S,,,Unknown,,,No,25643626,0.005,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Glycine,Caenorhabditis elegans,N2,10 mM,,,-4.0,NS,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Glycine,Caenorhabditis elegans,N2,1 mM,,,10.0,S,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Glycine,Caenorhabditis elegans,N2,5 mM,,,3.0,NS,,,Unknown,,,No,25643626,0.005,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Glutamine,Caenorhabditis elegans,N2,5 mM,,,16.0,S,,,Unknown,,,No,25643626,0.005,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Glycerol,Caenorhabditis elegans,N2,10 mM,,,21.0,S,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Glutamine,Caenorhabditis elegans,N2,10 mM,,,-6.0,S,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Glutamate,Caenorhabditis elegans,N2,5 mM,,,11.0,S,,,Unknown,,,No,25643626,0.005,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Glutamine,Caenorhabditis elegans,N2,1 mM,,,15.0,S,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Glutamate,Caenorhabditis elegans,N2,10 mM,,,-8.0,S,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Glutamate,Caenorhabditis elegans,N2,1 mM,,,14.0,S,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
DL-lactate,Caenorhabditis elegans,N2,1 mM,,,3.0,NS,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Galactose,Caenorhabditis elegans,N2,10 mM,,,6.0,S,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
DL-lactate,Caenorhabditis elegans,N2,10 mM,,,2.0,NS,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Galactose,Caenorhabditis elegans,N2,1 mM,,,1.0,NS,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
DL-lactate,Caenorhabditis elegans,N2,5 mM,,,6.0,S,,,Unknown,,,No,25643626,0.005,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
DL-isocitrate,Caenorhabditis elegans,N2,5 mM,,,13.0,S,,,Unknown,,,No,25643626,0.005,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
DL-isocitrate,Caenorhabditis elegans,N2,1 mM,,,3.0,NS,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
DL-isocitrate,Caenorhabditis elegans,N2,10 mM,,,-28.0,S,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
D-glutamate,Caenorhabditis elegans,N2,5 mM,,,18.0,S,,,Unknown,,,No,25643626,0.005,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
D-glutamate,Caenorhabditis elegans,N2,1 mM,,,14.0,S,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
D-aspartate,Caenorhabditis elegans,N2,5 mM,,,18.0,S,,,Unknown,,,No,25643626,0.005,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
D-glutamate,Caenorhabditis elegans,N2,10 mM,,,-3.0,NS,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
D-aspartate,Caenorhabditis elegans,N2,10 mM,,,8.0,S,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
D-alanine,Caenorhabditis elegans,N2,5 mM,,,16.0,S,,,Unknown,,,No,25643626,0.005,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
D-aspartate,Caenorhabditis elegans,N2,1 mM,,,7.0,NS,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
D-alanine,Caenorhabditis elegans,N2,1 mM,,,14.0,S,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
D-alanine,Caenorhabditis elegans,N2,10 mM,,,16.0,S,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Cysteine,Caenorhabditis elegans,N2,10 mM,,,2.0,NS,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Carnosine,Caenorhabditis elegans,N2,1 mM,,,11.0,S,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Cysteine,Caenorhabditis elegans,N2,5 mM,,,16.0,S,,,Unknown,,,No,25643626,0.005,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Cysteine,Caenorhabditis elegans,N2,1 mM,,,9.0,S,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Creatine,Caenorhabditis elegans,N2,10 mM,,,-18.0,S,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Creatine,Caenorhabditis elegans,N2,1 mM,,,-4.0,S,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Creatine,Caenorhabditis elegans,N2,5 mM,,,-20.0,S,,,Unknown,,,No,25643626,0.005,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Betaine,Caenorhabditis elegans,N2,1 mM,,,9.0,S,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Carnosine,Caenorhabditis elegans,N2,10 µM,,,1.0,NS,,,Unknown,,,No,25643626,9.999999999999999e-06,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Carnosine,Caenorhabditis elegans,N2,100 µM,,,4.0,S,,,Unknown,,,No,25643626,9.999999999999999e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Citrate,Caenorhabditis elegans,N2,10 mM,,,-2.0,NS,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Caprylate,Caenorhabditis elegans,N2,5 mM,,,-5.0,S,,,Unknown,,,No,25643626,0.005,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Caprylate,Caenorhabditis elegans,N2,10 mM,,,-18.0,S,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Arginine,Caenorhabditis elegans,N2,5 mM,,,11.0,S,,,Unknown,,,No,25643626,0.005,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Caprylate,Caenorhabditis elegans,N2,1 mM,,,7.0,S,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Caprylate,Caenorhabditis elegans,N2,100 µM,,,1.0,NS,,,Unknown,,,No,25643626,9.999999999999999e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Beta-alanine,Caenorhabditis elegans,N2,1 mM,,,13.0,S,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Beta-alanine,Caenorhabditis elegans,N2,5 mM,,,5.0,NS,,,Unknown,,,No,25643626,0.005,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Asparagine,Caenorhabditis elegans,N2,5 mM,,,5.0,S,,,Unknown,,,No,25643626,0.005,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Asparagine,Caenorhabditis elegans,N2,10 mM,,,-25.0,S,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Asparagine,Caenorhabditis elegans,N2,1 mM,,,1.0,NS,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Arginine,Caenorhabditis elegans,N2,10 mM,,,15.0,S,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Alpha-ketoglutarate,Caenorhabditis elegans,N2,1 mM,,,15.0,S,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Arginine,Caenorhabditis elegans,N2,1 mM,,,8.0,S,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Alpha-ketoglutarate,Caenorhabditis elegans,N2,5 mM,,,11.0,S,,,Unknown,,,No,25643626,0.005,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Alpha-ketoglutarate,Caenorhabditis elegans,N2,10 mM,,,7.0,NS,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Alpha-ketoglutarate,Caenorhabditis elegans,N2,100 µM,,,10.0,S,,,Unknown,,,No,25643626,9.999999999999999e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Alanine,Caenorhabditis elegans,N2,10 mM,,,11.0,S,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Alanine,Caenorhabditis elegans,N2,1 mM,,,8.0,S,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Alanine,Caenorhabditis elegans,N2,5 mM,,,4.0,NS,,,Unknown,,,No,25643626,0.005,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Agmatine,Caenorhabditis elegans,N2,10 mM,,,-20.0,S,,,Unknown,,,No,25643626,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Agmatine,Caenorhabditis elegans,N2,1 mM,,,16.0,S,,,Unknown,,,No,25643626,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Agmatine,Caenorhabditis elegans,N2,100 µM,,,1.0,NS,,,Unknown,,,No,25643626,9.999999999999999e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Rifamycin SV,Caenorhabditis elegans,N2,50 µM,,,20.9,S,,,Unknown,,,No,25720500,4.9999999999999996e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Rifampicin,Caenorhabditis elegans,N2,30 µM,,,56.1,S,,,Unknown,,,No,25720500,2.9999999999999997e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Rifampicin,Caenorhabditis elegans,N2,50 µM,,,45.4,S,,,Unknown,,,No,25720500,4.9999999999999996e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Rifampicin,Caenorhabditis elegans,N2,50 µM,,,55.8,S,,,Unknown,,,No,25720500,4.9999999999999996e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Rifampicin,Caenorhabditis elegans,N2,20 µM,,,50.8,S,,,Unknown,,,No,25720500,1.9999999999999998e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Rifampicin,Caenorhabditis elegans,N2,10 µM,,,45.3,S,,,Unknown,,,No,25720500,9.999999999999999e-06,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Rifampicin,Caenorhabditis elegans,N2,100 µM,,,49.2,S,,,Unknown,,,No,25720500,9.999999999999999e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Rifampicin,Caenorhabditis elegans,N2,200 µM,,,43.4,S,,,Unknown,,,No,25720500,0.00019999999999999998,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Rifampicin,Caenorhabditis elegans,N2,50 µM,,,37.9,S,,,Unknown,,,No,25720500,4.9999999999999996e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Rifampicin,Caenorhabditis elegans,N2,1 µM,,,34.8,S,,,Unknown,,,No,25720500,1e-06,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Rifampicin,Caenorhabditis elegans,N2,5 µM,,,42.6,S,,,Unknown,,,No,25720500,4.9999999999999996e-06,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
10-hydroxy-2-decenoic Acid,Caenorhabditis elegans,N2,25 µM,,,10.0,S,14.0,,Unknown,,,No,25789174,2.4999999999999998e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Aspirin,Acheta domesticus,,2.263x10^4 g aspirin/g food,,,111.0,S,,,Unknown,,,No,25833406,0.00019999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
